Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Quarter,Shipping_Days,Profit_Margin,Revenue_per_Unit,Discount_Tier,Category_Enc,Segment_Enc,Region_Enc,Ship_Mode_Enc
CA-2021-376031,2019-11-08 01:14:30.009006304,2019-11-13 01:14:30.009006304,Second Class,Consumer,West,Technology,Copiers,1044.47,2,0.1,199.03,2019,11,4,5,0.1906,522.24,Low,2,0,3,2
CA-2019-999059,2019-11-08 04:44:53.245271688,2019-11-14 04:44:53.245271688,Standard Class,Corporate,Central,Furniture,Tables,677.86,4,0.0,83.42,2019,11,4,6,0.1231,169.46,No Discount,0,1,0,3
CA-2020-406422,2019-11-08 08:15:16.481537076,2019-11-13 08:15:16.481537076,Second Class,Home Office,Central,Office Supplies,Labels,126.5,14,0.0,19.17,2019,11,4,5,0.1515,9.04,No Discount,1,2,0,2
CA-2021-480839,2019-11-08 11:45:39.717802460,2019-11-12 11:45:39.717802460,First Class,Corporate,West,Furniture,Tables,694.31,6,0.2,139.27,2019,11,4,4,0.2006,115.72,Low,0,1,3,0
CA-2022-507530,2019-11-08 15:16:02.954067848,2019-11-12 15:16:02.954067848,Standard Class,Home Office,South,Furniture,Tables,95.04,11,0.1,22.04,2019,11,4,4,0.2319,8.64,Low,0,2,2,3
CA-2022-535304,2019-11-08 18:46:26.190333232,2019-11-14 18:46:26.190333232,Same Day,Corporate,East,Technology,Phones,394.92,11,0.2,38.57,2019,11,4,6,0.0977,35.9,Low,2,1,1,1
CA-2020-383699,2019-11-08 22:16:49.426598616,2019-11-09 22:16:49.426598616,Second Class,Consumer,West,Technology,Accessories,398.0,6,0.1,73.19,2019,11,4,1,0.1839,66.33,Low,2,0,3,2
CA-2020-777348,2019-11-09 01:47:12.662864004,2019-11-12 01:47:12.662864004,Second Class,Corporate,South,Office Supplies,Paper,176.95,12,0.3,-13.14,2019,11,4,3,-0.0743,14.75,Medium,1,1,2,2
CA-2020-855318,2019-11-09 05:17:35.899129388,2019-11-13 05:17:35.899129388,Standard Class,Corporate,West,Furniture,Bookcases,140.9,10,0.4,11.06,2019,11,4,4,0.0785,14.09,Medium,0,1,3,3
CA-2020-864931,2019-11-09 08:47:59.135394776,2019-11-14 08:47:59.135394776,Second Class,Consumer,Central,Furniture,Chairs,1072.34,7,0.0,219.68,2019,11,4,5,0.2049,153.19,No Discount,0,0,0,2
CA-2022-716454,2019-11-09 12:18:22.371660160,2019-11-11 12:18:22.371660160,Second Class,Consumer,East,Technology,Phones,359.57,1,0.2,43.61,2019,11,4,2,0.1213,359.57,Low,2,0,1,2
CA-2019-571378,2019-11-09 15:48:45.607925548,2019-11-10 15:48:45.607925548,Same Day,Home Office,Central,Furniture,Furnishings,443.21,12,0.0,110.65,2019,11,4,1,0.2497,36.93,No Discount,0,2,0,1
CA-2020-612349,2019-11-09 19:19:08.844190932,2019-11-11 19:19:08.844190932,Second Class,Home Office,West,Furniture,Furnishings,125.27,6,0.1,18.8,2019,11,4,2,0.1501,20.88,Low,0,2,3,2
CA-2020-927073,2019-11-09 22:49:32.080456320,2019-11-15 22:49:32.080456320,Standard Class,Corporate,South,Furniture,Tables,211.26,9,0.1,33.06,2019,11,4,6,0.1565,23.47,Low,0,1,2,3
CA-2021-917780,2019-11-10 02:19:55.316721704,2019-11-12 02:19:55.316721704,Standard Class,Corporate,West,Technology,Copiers,742.31,8,0.2,74.15,2019,11,4,2,0.0999,92.79,Low,2,1,3,3
CA-2019-289211,2019-11-10 05:50:18.552987088,2019-11-16 05:50:18.552987088,Second Class,Consumer,East,Office Supplies,Storage,57.52,8,0.0,11.45,2019,11,4,6,0.1991,7.19,No Discount,1,0,1,2
CA-2020-225826,2019-11-10 09:20:41.789252476,2019-11-16 09:20:41.789252476,Second Class,Consumer,West,Office Supplies,Labels,213.55,11,0.3,26.71,2019,11,4,6,0.1251,19.41,Medium,1,0,3,2
CA-2022-446968,2019-11-10 12:51:05.025517860,2019-11-13 12:51:05.025517860,Same Day,Corporate,West,Furniture,Bookcases,534.43,14,0.0,95.22,2019,11,4,3,0.1782,38.17,No Discount,0,1,3,1
CA-2020-322062,2019-11-10 16:21:28.261783248,2019-11-17 16:21:28.261783248,Second Class,Corporate,Central,Office Supplies,Labels,66.48,6,0.0,3.38,2019,11,4,7,0.0508,11.08,No Discount,1,1,0,2
CA-2019-550946,2019-11-10 19:51:51.498048632,2019-11-12 19:51:51.498048632,Standard Class,Corporate,East,Technology,Accessories,1306.47,4,0.0,305.22,2019,11,4,2,0.2336,326.62,No Discount,2,1,1,3
CA-2020-938018,2019-11-10 23:22:14.734314020,2019-11-15 23:22:14.734314020,Second Class,Home Office,West,Technology,Accessories,657.17,1,0.2,154.96,2019,11,4,5,0.2358,657.17,Low,2,2,3,2
CA-2019-404284,2019-11-11 02:52:37.970579404,2019-11-16 02:52:37.970579404,Second Class,Corporate,East,Office Supplies,Binders,83.38,5,0.0,10.6,2019,11,4,5,0.1271,16.68,No Discount,1,1,1,2
CA-2022-788914,2019-11-11 06:23:01.206844792,2019-11-15 06:23:01.206844792,Second Class,Consumer,East,Office Supplies,Paper,22.63,13,0.0,6.67,2019,11,4,4,0.2947,1.74,No Discount,1,0,1,2
CA-2022-309172,2019-11-11 09:53:24.443110176,2019-11-14 09:53:24.443110176,First Class,Corporate,South,Furniture,Chairs,200.92,5,0.0,37.5,2019,11,4,3,0.1866,40.18,No Discount,0,1,2,0
CA-2022-115195,2019-11-11 13:23:47.679375560,2019-11-15 13:23:47.679375560,First Class,Consumer,South,Office Supplies,Binders,91.98,14,0.0,22.34,2019,11,4,4,0.2429,6.57,No Discount,1,0,2,0
CA-2021-762618,2019-11-11 16:54:10.915640948,2019-11-18 16:54:10.915640948,Second Class,Consumer,Central,Furniture,Chairs,889.48,7,0.0,282.2,2019,11,4,7,0.3173,127.07,No Discount,0,0,0,2
CA-2022-527757,2019-11-11 20:24:34.151906332,2019-11-13 20:24:34.151906332,Second Class,Home Office,Central,Furniture,Chairs,151.65,1,0.0,42.66,2019,11,4,2,0.2813,151.65,No Discount,0,2,0,2
CA-2020-904858,2019-11-11 23:54:57.388171720,2019-11-16 23:54:57.388171720,First Class,Consumer,South,Technology,Phones,145.61,13,0.1,38.64,2019,11,4,5,0.2654,11.2,Low,2,0,2,0
CA-2019-811681,2019-11-12 03:25:20.624437104,2019-11-16 03:25:20.624437104,Same Day,Home Office,West,Technology,Phones,540.39,11,0.1,1.54,2019,11,4,4,0.0028,49.13,Low,2,2,3,1
CA-2019-769866,2019-11-12 06:55:43.860702492,2019-11-17 06:55:43.860702492,Second Class,Corporate,West,Technology,Accessories,41.74,6,0.0,4.43,2019,11,4,5,0.1061,6.96,No Discount,2,1,3,2
CA-2019-902391,2019-11-12 10:26:07.096967876,2019-11-18 10:26:07.096967876,Second Class,Consumer,East,Technology,Machines,752.2,7,0.2,57.96,2019,11,4,6,0.0771,107.46,Low,2,0,1,2
CA-2019-251698,2019-11-12 13:56:30.333233264,2019-11-16 13:56:30.333233264,Same Day,Corporate,Central,Office Supplies,Binders,97.16,1,0.0,29.57,2019,11,4,4,0.3043,97.16,No Discount,1,1,0,1
CA-2020-592991,2019-11-12 17:26:53.569498648,2019-11-13 17:26:53.569498648,Standard Class,Corporate,South,Technology,Phones,263.07,3,0.0,79.32,2019,11,4,1,0.3015,87.69,No Discount,2,1,2,3
CA-2020-292168,2019-11-12 20:57:16.805764032,2019-11-15 20:57:16.805764032,First Class,Consumer,West,Office Supplies,Storage,178.55,10,0.2,0.99,2019,11,4,3,0.0055,17.86,Low,1,0,3,0
CA-2021-502522,2019-11-13 00:27:40.042029420,2019-11-17 00:27:40.042029420,First Class,Corporate,South,Technology,Phones,418.51,9,0.1,17.86,2019,11,4,4,0.0427,46.5,Low,2,1,2,0
CA-2020-912179,2019-11-13 03:58:03.278294804,2019-11-15 03:58:03.278294804,Same Day,Consumer,East,Office Supplies,Art,83.02,13,0.5,4.19,2019,11,4,2,0.0505,6.39,High,1,0,1,1
CA-2021-914550,2019-11-13 07:28:26.514560192,2019-11-18 07:28:26.514560192,First Class,Consumer,South,Furniture,Chairs,94.08,8,0.0,19.98,2019,11,4,5,0.2124,11.76,No Discount,0,0,2,0
CA-2019-391199,2019-11-13 10:58:49.750825576,2019-11-18 10:58:49.750825576,Standard Class,Corporate,East,Office Supplies,Storage,43.21,13,0.3,3.8,2019,11,4,5,0.0879,3.32,Medium,1,1,1,3
CA-2022-333528,2019-11-13 14:29:12.987090964,2019-11-16 14:29:12.987090964,Standard Class,Consumer,Central,Office Supplies,Binders,158.68,14,0.2,30.59,2019,11,4,3,0.1928,11.33,Low,1,0,0,3
CA-2020-242913,2019-11-13 17:59:36.223356348,2019-11-19 17:59:36.223356348,First Class,Home Office,West,Technology,Phones,143.67,10,0.3,-5.24,2019,11,4,6,-0.0365,14.37,Medium,2,2,3,0
CA-2019-396814,2019-11-13 21:29:59.459621736,2019-11-16 21:29:59.459621736,Standard Class,Home Office,West,Office Supplies,Art,39.62,6,0.5,-6.3,2019,11,4,3,-0.159,6.6,High,1,2,3,3
CA-2021-141364,2019-11-14 01:00:22.695887120,2019-11-15 01:00:22.695887120,Standard Class,Corporate,West,Furniture,Chairs,153.14,8,0.0,47.12,2019,11,4,1,0.3077,19.14,No Discount,0,1,3,3
CA-2019-941304,2019-11-14 04:30:45.932152504,2019-11-20 04:30:45.932152504,Standard Class,Consumer,Central,Furniture,Chairs,65.53,12,0.0,5.47,2019,11,4,6,0.0835,5.46,No Discount,0,0,0,3
CA-2021-638675,2019-11-14 08:01:09.168417892,2019-11-21 08:01:09.168417892,Second Class,Corporate,East,Technology,Phones,205.26,2,0.2,-4.83,2019,11,4,7,-0.0235,102.63,Low,2,1,1,2
CA-2021-536173,2019-11-14 11:31:32.404683276,2019-11-21 11:31:32.404683276,Same Day,Corporate,West,Furniture,Furnishings,105.99,13,0.0,14.11,2019,11,4,7,0.1331,8.15,No Discount,0,1,3,1
CA-2019-409109,2019-11-14 15:01:55.640948664,2019-11-20 15:01:55.640948664,First Class,Consumer,Central,Office Supplies,Paper,205.74,13,0.3,-1.02,2019,11,4,6,-0.005,15.83,Medium,1,0,0,0
CA-2021-468557,2019-11-14 18:32:18.877214048,2019-11-18 18:32:18.877214048,Second Class,Corporate,West,Furniture,Furnishings,540.49,12,0.0,66.12,2019,11,4,4,0.1223,45.04,No Discount,0,1,3,2
CA-2021-691646,2019-11-14 22:02:42.113479436,2019-11-15 22:02:42.113479436,First Class,Consumer,West,Technology,Copiers,227.97,7,0.3,27.92,2019,11,4,1,0.1225,32.57,Medium,2,0,3,0
CA-2020-952513,2019-11-15 01:33:05.349744820,2019-11-19 01:33:05.349744820,Same Day,Consumer,Central,Office Supplies,Binders,115.29,2,0.0,39.43,2019,11,4,4,0.342,57.64,No Discount,1,0,0,1
CA-2022-491800,2019-11-15 05:03:28.586010208,2019-11-21 05:03:28.586010208,Standard Class,Corporate,West,Technology,Copiers,13.43,3,0.0,1.48,2019,11,4,6,0.1102,4.48,No Discount,2,1,3,3
CA-2022-244427,2019-11-15 08:33:51.822275592,2019-11-19 08:33:51.822275592,First Class,Home Office,West,Office Supplies,Paper,59.81,2,0.5,2.07,2019,11,4,4,0.0346,29.9,High,1,2,3,0
CA-2021-483308,2019-11-15 12:04:15.058540976,2019-11-18 12:04:15.058540976,First Class,Home Office,South,Furniture,Furnishings,115.25,11,0.0,7.29,2019,11,4,3,0.0633,10.48,No Discount,0,2,2,0
CA-2019-509846,2019-11-15 15:34:38.294806364,2019-11-18 15:34:38.294806364,Second Class,Home Office,South,Technology,Accessories,72.84,5,0.0,6.24,2019,11,4,3,0.0857,14.57,No Discount,2,2,2,2
CA-2020-157808,2019-11-15 19:05:01.531071748,2019-11-19 19:05:01.531071748,Second Class,Consumer,East,Technology,Phones,1291.25,13,0.0,264.11,2019,11,4,4,0.2045,99.33,No Discount,2,0,1,2
CA-2019-231691,2019-11-15 22:35:24.767337136,2019-11-21 22:35:24.767337136,Standard Class,Corporate,Central,Office Supplies,Paper,17.79,10,0.3,3.56,2019,11,4,6,0.2001,1.78,Medium,1,1,0,3
CA-2021-520827,2019-11-16 02:05:48.003602520,2019-11-22 02:05:48.003602520,Same Day,Consumer,South,Technology,Machines,1036.9,5,0.2,243.47,2019,11,4,6,0.2348,207.38,Low,2,0,2,1
CA-2020-389135,2019-11-16 05:36:11.239867908,2019-11-22 05:36:11.239867908,Standard Class,Corporate,South,Office Supplies,Paper,42.65,6,0.3,-2.83,2019,11,4,6,-0.0664,7.11,Medium,1,1,2,3
CA-2020-174084,2019-11-16 09:06:34.476133292,2019-11-22 09:06:34.476133292,Second Class,Consumer,West,Office Supplies,Storage,10.0,6,0.1,0.72,2019,11,4,6,0.072,1.67,Low,1,0,3,2
CA-2021-361727,2019-11-16 12:36:57.712398676,2019-11-19 12:36:57.712398676,First Class,Corporate,South,Office Supplies,Art,105.5,7,0.0,35.21,2019,11,4,3,0.3337,15.07,No Discount,1,1,2,0
CA-2022-395796,2019-11-16 16:07:20.948664064,2019-11-22 16:07:20.948664064,First Class,Home Office,East,Office Supplies,Storage,72.58,14,0.0,6.91,2019,11,4,6,0.0952,5.18,No Discount,1,2,1,0
CA-2020-391316,2019-11-16 19:37:44.184929448,2019-11-22 19:37:44.184929448,Same Day,Home Office,West,Furniture,Bookcases,168.74,8,0.0,46.04,2019,11,4,6,0.2728,21.09,No Discount,0,2,3,1
CA-2021-244103,2019-11-16 23:08:07.421194836,2019-11-20 23:08:07.421194836,Standard Class,Home Office,West,Office Supplies,Art,26.45,4,0.1,0.01,2019,11,4,4,0.0004,6.61,Low,1,2,3,3
CA-2019-961617,2019-11-17 02:38:30.657460220,2019-11-20 02:38:30.657460220,Standard Class,Home Office,East,Technology,Machines,45.93,9,0.2,6.41,2019,11,4,3,0.1396,5.1,Low,2,2,1,3
CA-2022-182470,2019-11-17 06:08:53.893725608,2019-11-24 06:08:53.893725608,Standard Class,Corporate,West,Furniture,Tables,1134.98,3,0.0,225.16,2019,11,4,7,0.1984,378.33,No Discount,0,1,3,3
CA-2022-191502,2019-11-17 09:39:17.129990992,2019-11-24 09:39:17.129990992,First Class,Corporate,East,Technology,Accessories,408.71,5,0.0,78.19,2019,11,4,7,0.1913,81.74,No Discount,2,1,1,0
CA-2021-260082,2019-11-17 13:09:40.366256380,2019-11-19 13:09:40.366256380,Same Day,Home Office,East,Furniture,Chairs,35.76,3,0.0,10.68,2019,11,4,2,0.2987,11.92,No Discount,0,2,1,1
CA-2022-311679,2019-11-17 16:40:03.602521764,2019-11-21 16:40:03.602521764,First Class,Corporate,East,Office Supplies,Art,162.41,2,0.0,12.05,2019,11,4,4,0.0742,81.2,No Discount,1,1,1,0
CA-2019-572854,2019-11-17 20:10:26.838787148,2019-11-23 20:10:26.838787148,Same Day,Consumer,South,Furniture,Tables,130.75,12,0.0,21.34,2019,11,4,6,0.1632,10.9,No Discount,0,0,2,1
CA-2020-689987,2019-11-17 23:40:50.075052536,2019-11-22 23:40:50.075052536,Same Day,Corporate,West,Furniture,Chairs,91.06,11,0.0,16.74,2019,11,4,5,0.1838,8.28,No Discount,0,1,3,1
CA-2021-506913,2019-11-18 03:11:13.311317920,2019-11-20 03:11:13.311317920,Standard Class,Corporate,Central,Technology,Phones,197.88,5,0.0,17.25,2019,11,4,2,0.0872,39.58,No Discount,2,1,0,3
CA-2022-905605,2019-11-18 06:41:36.547583308,2019-11-19 06:41:36.547583308,First Class,Consumer,South,Technology,Phones,498.85,9,0.3,-37.06,2019,11,4,1,-0.0743,55.43,Medium,2,0,2,0
CA-2020-850573,2019-11-18 10:11:59.783848692,2019-11-24 10:11:59.783848692,First Class,Home Office,Central,Office Supplies,Paper,10.0,6,0.0,1.04,2019,11,4,6,0.104,1.67,No Discount,1,2,0,0
CA-2020-850144,2019-11-18 13:42:23.020114080,2019-11-21 13:42:23.020114080,Same Day,Consumer,West,Furniture,Bookcases,262.92,4,0.3,-7.28,2019,11,4,3,-0.0277,65.73,Medium,0,0,3,1
CA-2020-568273,2019-11-18 17:12:46.256379464,2019-11-19 17:12:46.256379464,First Class,Home Office,East,Furniture,Bookcases,904.36,7,0.1,262.1,2019,11,4,1,0.2898,129.19,Low,0,2,1,0
CA-2020-963348,2019-11-18 20:43:09.492644852,2019-11-23 20:43:09.492644852,Same Day,Consumer,Central,Furniture,Bookcases,83.39,10,0.2,7.73,2019,11,4,5,0.0927,8.34,Low,0,0,0,1
CA-2022-148982,2019-11-19 00:13:32.728910236,2019-11-22 00:13:32.728910236,First Class,Home Office,South,Office Supplies,Paper,32.18,5,0.0,6.54,2019,11,4,3,0.2032,6.44,No Discount,1,2,2,0
CA-2020-754080,2019-11-19 03:43:55.965175620,2019-11-20 03:43:55.965175620,First Class,Consumer,East,Office Supplies,Labels,40.35,12,0.1,8.56,2019,11,4,1,0.2121,3.36,Low,1,0,1,0
CA-2019-117464,2019-11-19 07:14:19.201441008,2019-11-21 07:14:19.201441008,Same Day,Corporate,Central,Office Supplies,Storage,70.59,7,0.0,18.02,2019,11,4,2,0.2553,10.08,No Discount,1,1,0,1
CA-2021-465596,2019-11-19 10:44:42.437706392,2019-11-20 10:44:42.437706392,First Class,Consumer,West,Office Supplies,Paper,201.32,13,0.0,40.43,2019,11,4,1,0.2008,15.49,No Discount,1,0,3,0
CA-2020-462713,2019-11-19 14:15:05.673971780,2019-11-22 14:15:05.673971780,Standard Class,Consumer,Central,Office Supplies,Paper,40.14,2,0.4,-1.93,2019,11,4,3,-0.0481,20.07,Medium,1,0,0,3
CA-2020-487058,2019-11-19 17:45:28.910237164,2019-11-21 17:45:28.910237164,Standard Class,Home Office,South,Technology,Accessories,43.0,2,0.2,2.12,2019,11,4,2,0.0493,21.5,Low,2,2,2,3
CA-2019-501873,2019-11-19 21:15:52.146502552,2019-11-24 21:15:52.146502552,Second Class,Home Office,West,Furniture,Tables,171.05,9,0.0,11.51,2019,11,4,5,0.0673,19.01,No Discount,0,2,3,2
CA-2020-828607,2019-11-20 00:46:15.382767936,2019-11-26 00:46:15.382767936,Same Day,Corporate,East,Furniture,Tables,84.33,4,0.1,22.76,2019,11,4,6,0.2699,21.08,Low,0,1,1,1
CA-2022-688163,2019-11-20 04:16:38.619033324,2019-11-21 04:16:38.619033324,Standard Class,Consumer,South,Furniture,Tables,421.96,1,0.0,118.49,2019,11,4,1,0.2808,421.96,No Discount,0,0,2,3
CA-2020-781310,2019-11-20 07:47:01.855298708,2019-11-24 07:47:01.855298708,Second Class,Corporate,East,Furniture,Furnishings,11.88,9,0.2,1.63,2019,11,4,4,0.1372,1.32,Low,0,1,1,2
CA-2020-572388,2019-11-20 11:17:25.091564092,2019-11-23 11:17:25.091564092,Same Day,Home Office,West,Furniture,Furnishings,138.08,1,0.2,9.5,2019,11,4,3,0.0688,138.08,Low,0,2,3,1
CA-2022-653500,2019-11-20 14:47:48.327829480,2019-11-24 14:47:48.327829480,First Class,Consumer,Central,Furniture,Furnishings,315.14,14,0.0,70.82,2019,11,4,4,0.2247,22.51,No Discount,0,0,0,0
CA-2022-159150,2019-11-20 18:18:11.564094864,2019-11-24 18:18:11.564094864,Same Day,Corporate,South,Furniture,Furnishings,129.92,11,0.0,25.4,2019,11,4,4,0.1955,11.81,No Discount,0,1,2,1
CA-2021-786388,2019-11-20 21:48:34.800360252,2019-11-21 21:48:34.800360252,First Class,Corporate,East,Furniture,Chairs,320.29,2,0.1,26.32,2019,11,4,1,0.0822,160.15,Low,0,1,1,0
CA-2021-376714,2019-11-21 01:18:58.036625636,2019-11-25 01:18:58.036625636,Same Day,Home Office,West,Technology,Accessories,73.11,9,0.1,6.55,2019,11,4,4,0.0896,8.12,Low,2,2,3,1
CA-2022-514132,2019-11-21 04:49:21.272891024,2019-11-28 04:49:21.272891024,First Class,Consumer,West,Furniture,Tables,1144.52,11,0.1,300.26,2019,11,4,7,0.2623,104.05,Low,0,0,3,0
CA-2020-820742,2019-11-21 08:19:44.509156408,2019-11-27 08:19:44.509156408,Same Day,Home Office,Central,Technology,Accessories,206.26,3,0.2,28.97,2019,11,4,6,0.1405,68.75,Low,2,2,0,1
CA-2020-511813,2019-11-21 11:50:07.745421796,2019-11-23 11:50:07.745421796,Same Day,Home Office,South,Office Supplies,Art,205.12,11,0.2,-10.17,2019,11,4,2,-0.0496,18.65,Low,1,2,2,1
CA-2020-918742,2019-11-21 15:20:30.981687180,2019-11-27 15:20:30.981687180,Standard Class,Consumer,Central,Furniture,Bookcases,157.71,1,0.0,23.35,2019,11,4,6,0.1481,157.71,No Discount,0,0,0,3
CA-2021-472546,2019-11-21 18:50:54.217952564,2019-11-26 18:50:54.217952564,First Class,Consumer,West,Office Supplies,Paper,121.8,3,0.3,0.24,2019,11,4,5,0.002,40.6,Medium,1,0,3,0
CA-2019-967892,2019-11-21 22:21:17.454217952,2019-11-28 22:21:17.454217952,Same Day,Home Office,Central,Office Supplies,Labels,22.61,9,0.0,5.92,2019,11,4,7,0.2618,2.51,No Discount,1,2,0,1
CA-2020-886347,2019-11-22 01:51:40.690483336,2019-11-27 01:51:40.690483336,Standard Class,Home Office,South,Office Supplies,Paper,88.64,12,0.1,18.63,2019,11,4,5,0.2102,7.39,Low,1,2,2,3
CA-2019-976989,2019-11-22 05:22:03.926748724,2019-11-26 05:22:03.926748724,Standard Class,Consumer,West,Technology,Copiers,234.69,2,0.4,-2.52,2019,11,4,4,-0.0107,117.34,Medium,2,0,3,3
CA-2020-231118,2019-11-22 08:52:27.163014108,2019-11-25 08:52:27.163014108,Standard Class,Corporate,East,Office Supplies,Art,56.93,5,0.1,16.24,2019,11,4,3,0.2853,11.39,Low,1,1,1,3
CA-2021-177656,2019-11-22 12:22:50.399279496,2019-11-26 12:22:50.399279496,First Class,Corporate,West,Office Supplies,Storage,89.62,1,0.1,23.45,2019,11,4,4,0.2617,89.62,Low,1,1,3,0
CA-2021-126088,2019-11-22 15:53:13.635544880,2019-11-25 15:53:13.635544880,Standard Class,Consumer,Central,Office Supplies,Storage,71.11,10,0.0,22.03,2019,11,4,3,0.3098,7.11,No Discount,1,0,0,3
CA-2021-590123,2019-11-22 19:23:36.871810268,2019-11-28 19:23:36.871810268,Second Class,Consumer,Central,Furniture,Bookcases,343.47,1,0.3,1.54,2019,11,4,6,0.0045,343.47,Medium,0,0,0,2
CA-2021-787536,2019-11-22 22:54:00.108075652,2019-11-29 22:54:00.108075652,Second Class,Consumer,Central,Furniture,Chairs,27.17,14,0.0,4.87,2019,11,4,7,0.1792,1.94,No Discount,0,0,0,2
CA-2020-536124,2019-11-23 02:24:23.344341036,2019-11-28 02:24:23.344341036,Same Day,Corporate,Central,Technology,Machines,171.87,12,0.2,13.01,2019,11,4,5,0.0757,14.32,Low,2,1,0,1
CA-2021-536877,2019-11-23 05:54:46.580606424,2019-11-25 05:54:46.580606424,First Class,Consumer,West,Technology,Phones,508.95,7,0.0,92.67,2019,11,4,2,0.1821,72.71,No Discount,2,0,3,0
CA-2021-802130,2019-11-23 09:25:09.816871808,2019-11-26 09:25:09.816871808,Second Class,Home Office,South,Furniture,Furnishings,10.0,10,0.0,3.17,2019,11,4,3,0.317,1.0,No Discount,0,2,2,2
CA-2021-259373,2019-11-23 12:55:33.053137196,2019-11-28 12:55:33.053137196,Standard Class,Consumer,West,Technology,Phones,173.12,10,0.0,21.59,2019,11,4,5,0.1247,17.31,No Discount,2,0,3,3
CA-2021-990188,2019-11-23 16:25:56.289402580,2019-11-24 16:25:56.289402580,Second Class,Consumer,South,Furniture,Furnishings,104.12,3,0.0,30.26,2019,11,4,1,0.2906,34.71,No Discount,0,0,2,2
CA-2022-379659,2019-11-23 19:56:19.525667968,2019-11-27 19:56:19.525667968,First Class,Home Office,West,Office Supplies,Labels,23.0,1,0.3,1.25,2019,11,4,4,0.0543,23.0,Medium,1,2,3,0
CA-2019-221636,2019-11-23 23:26:42.761933352,2019-11-29 23:26:42.761933352,Second Class,Consumer,West,Office Supplies,Storage,61.36,1,0.3,-1.55,2019,11,4,6,-0.0253,61.36,Medium,1,0,3,2
CA-2020-487779,2019-11-24 02:57:05.998198736,2019-12-01 02:57:05.998198736,Second Class,Home Office,South,Technology,Copiers,523.31,13,0.1,82.78,2019,11,4,7,0.1582,40.25,Low,2,2,2,2
CA-2022-840824,2019-11-24 06:27:29.234464124,2019-11-27 06:27:29.234464124,Second Class,Corporate,Central,Furniture,Bookcases,958.75,11,0.0,104.15,2019,11,4,3,0.1086,87.16,No Discount,0,1,0,2
CA-2021-443443,2019-11-24 09:57:52.470729508,2019-11-26 09:57:52.470729508,Standard Class,Corporate,South,Furniture,Chairs,195.12,11,0.0,16.09,2019,11,4,2,0.0825,17.74,No Discount,0,1,2,3
CA-2020-350610,2019-11-24 13:28:15.706994896,2019-11-28 13:28:15.706994896,Standard Class,Consumer,South,Technology,Machines,1566.93,5,0.2,315.66,2019,11,4,4,0.2015,313.39,Low,2,0,2,3
CA-2022-543503,2019-11-24 16:58:38.943260280,2019-11-30 16:58:38.943260280,Second Class,Corporate,East,Furniture,Chairs,422.17,3,0.0,109.68,2019,11,4,6,0.2598,140.72,No Discount,0,1,1,2
CA-2021-464831,2019-11-24 20:29:02.179525668,2019-11-30 20:29:02.179525668,Standard Class,Consumer,East,Office Supplies,Art,195.04,11,0.2,2.24,2019,11,4,6,0.0115,17.73,Low,1,0,1,3
CA-2019-114493,2019-11-24 23:59:25.415791052,2019-11-30 23:59:25.415791052,Second Class,Consumer,Central,Technology,Accessories,1075.56,4,0.0,357.82,2019,11,4,6,0.3327,268.89,No Discount,2,0,0,2
CA-2022-231257,2019-11-25 03:29:48.652056440,2019-11-30 03:29:48.652056440,Second Class,Home Office,East,Technology,Accessories,698.05,6,0.2,-29.79,2019,11,4,5,-0.0427,116.34,Low,2,2,1,2
